Created,Day,Tweet ID,Full Text,Quote Full Text,Hashtags,Not mask or face covering related,HBM Related,Perceived Benefits,Perceived Barriers,Perceived Severity,Perceived Susceptibility,HBM Related AutoFill
Sun Jul 19 02:26:46 +0000 2020,201,1284676023544623104,"@NeilClark66 Anyone who can’t actually manage wearing a mask due to health issues should stay home, be a pal and offer to shop and run errands for them, if masks are to difficult certainly ventilators will be more irritating",,,,,,,,,
Fri Jul 10 07:37:38 +0000 2020,192,1281492764945981440,Looks like the masks on buses rule is being totally ignored where I live. Looking forward to lockdown II,,,,,,,,,
Mon Jun 29 04:45:57 +0000 2020,181,1277463289551884288,"@raythemaverick Crazy town?!?! Now who cleans this up? People telling wacko she should wear a mask? Nope, the overworked grocery store team - that’s who. Just walk out of the store if you’re too immature to hear mask comments.",,,,,,,,,
Thu Jul 30 11:23:59 +0000 2020,212,1288797482051407872,"@CahnEmily You would be surprised how many people in my office only wear a mask because I am so adamant about it. It may be the belief that it won't happen to them, even though they may have known someone who had it.",,,,,,,,,
Fri Jun 12 01:36:22 +0000 2020,164,1271254986245234694,@dkreative1 @for_options @Marcell12238304 @MrStache9 Covid is over. The virus exists but the crisis was created. Rarioned masks for front line workers but masks for Costco shoppers? Abundance of respirators never used? Refusal to acknowledge hydrocychloroquine and Azithromycin as early cures? Public protests? It’s done.,,,,,,,,,
Sat Aug 01 04:53:37 +0000 2020,214,1289424021797220352,"it’s estimated that approximately 25% of infected cases in vic aren’t adhering to isolation, social distancing and mask use. people who have been confirmed positive are deciding that they don’t care if they indirectly harm others.
 i can’t fathom the level of selfishness there",,,,,,,,,
Sun Jul 19 22:52:48 +0000 2020,201,1284984564537004036,"@Doc_Wolverine I hate to say it, but they're gonna be pissed if they experience serious covid and its after effects... I sympathise that they're having a panic attack, but its either learn to wear a mask without panicking or never go out until a vaccine arrives - listen to our doctors",,,,,,,,,
Mon Jul 20 08:27:46 +0000 2020,202,1285129256910106630,"Scary to see how someone we know is rapidly disappearing down the #QAnon type rabbit hole. Posting from fake news sites, declaring Covid/masks etc is a hoax or an experiment in Government control, microchips in vaccinations etc.",,QAnon,,,,,,,
Thu Jul 16 18:16:09 +0000 2020,198,1283827780531007489,"Correction: It will be 200,000 masks distributed. There was a little confusion/misinformation during the press conference. 
 

 Needless to say, it’s A LOT of masks. Please wear one! https://t.co/2EcuNft3Jg",The #49ers and #Giants just announced that they are distributing 500k masks to help reduce the spread of COVID-19 with the help of @DignityHealth and @KNBR,,,,,,,,
Fri Jan 24 09:34:29 +0000 2020,24,1220641006741270529,"@mbrookerhk @bpolitics #HongKong : public healthcare system about to face a major #WuhanCoronavirus outbreak 
 Carrie Lam: but dim sum",,HongKong WuhanCoronavirus,,,,,,,
Mon Aug 03 20:14:37 +0000 2020,216,1290380574713094144,"@queue_tip Noooo, very lucky, all natural. I didn't think you were allowed to get facial piercings because of covid but I've just seen someone on Facebook get lip filler so I'm so confused.",,,,,,,,,
Thu Apr 16 18:05:55 +0000 2020,107,1250847908339036160,Vaccine deal... NBA Help $MSFT promo Surface Pro &amp; Laced #Coronavirus vaccine to control the mass... NBA have no choice but help them cause they are all infected lol #EvilBillGates https://t.co/c5OyaLv9Pi,MICROSOFT - NATIONAL BASKETBALL ASSOCIATION AND CO ANNOUNCED A NEW MULTIYEAR ALLIANCE,Coronavirus EvilBillGates,,,,,,,
Tue Aug 11 04:06:10 +0000 2020,224,1293035956417814529,@JScott0124 @BryanDMcNally @NYGovCuomo The mask catches flecks of spittle which transmit the virus to others. You also don't have to wear a mask 24/7. You'll be fine.,,,,,,,,,
Mon Aug 03 12:48:56 +0000 2020,216,1290268412191506432,"@naijagyaldee Just wear a mask, it’s not hard 🙄",,,,,,,,,
Tue Jun 23 22:08:11 +0000 2020,175,1275551252106092550,"Megachurch full of people without masks in the middle of a new Covid-19 HOT 
 ZONE.
 https://t.co/qjGH3tVKth via @azcentral",,,,,,,,,
Mon Jun 29 13:45:46 +0000 2020,181,1277599141984710656,"@wordamentalist Obviously someone going through your TL any sign its same person/group of ppl? Or just random? 
 

 #StaySafe 
 #ProtectOthers
 #SaveLives 
 #WearAMask",,StaySafe ProtectOthers SaveLives WearAMask,,,,,,,
Fri Jun 12 16:34:23 +0000 2020,164,1271480982936399873,"Astonishing!! Still incredible to stop and think that even though all evidence points to face masks stopping spread, Trump, Pence and Republican leaders continue to model behavior that goes against science, and their supporters then rally against safety. 
 https://t.co/9ng3so2Z1H",,,,,,,,,
Tue Jul 21 08:46:46 +0000 2020,203,1285496426986901506,"Masks on please. 
 

 Be responsible human beings and wash your hands with soap and water. 
 

 Social distance and stay home if you can. 🌼 https://t.co/E6XW0WeqhW",Conclusion: We are preparing for death because we have failed to prepare for life. https://t.co/9OkkLLFCkR,,,,,,,,
Sun Jul 05 15:34:31 +0000 2020,187,1279800837502574593,"Any governor STILL giving COVID updates, telling us to wear a mask etc. has an agenda at this point. No way around it",,,,,,,,,
Fri Jan 31 18:15:56 +0000 2020,31,1223308951023837185,I’m at an airport to head back to Seoul and whenever an Asian with a mask passes by people are giving us like an ”omg coronavirus where’s my hand sanitizer” sort of look / subtly running away a few steps away,,,,,,,,,
Thu Jun 25 12:46:53 +0000 2020,177,1276134769030582273,"Please remember to wear a face covering when you go to your GP practice, the hospital, or are in an enclosed space where social distancing will be difficult. 😷
 

 Do your bit to save lives please share this message with family &amp; friends. #StayAlertSaveLives https://t.co/kwInzVLlOs",,StayAlertSaveLives,,,,,,,
Sat Aug 01 13:42:40 +0000 2020,214,1289557158476955650,"It physically hurts trying to process the fact that “anti-mask” is an actual term being used during a pandemic caused by a virus we know relatively nothing about, and what little we do know is awful. My brain is sizzling this is all just so unfathomably stupid.",,,,,,,,,
Thu May 21 20:32:07 +0000 2020,142,1263568276682092550,"Facebook should have been shut down. We will be watching them, closely. And when we get an honest AG in office, just wait... https://t.co/kDZ5lBHevT","Oh god. Apparently Facebook has ""gotten over"" Cambridge Analytica, according to @BBCr4today &amp; is having a ""good"" pandemic. 
 

 Your reminder that the record $5 billion fine Facebook received from the FTC over Cambridge Analytica abuse of users' data had absolutely zero effect",,,,,,,,
Thu Aug 06 03:36:13 +0000 2020,219,1291216480160190465,"I feel like a pos when I forget to wear my mask, at a restaurant, when I’m going to use the restroom 🥴",,,,,,,,,
Wed Aug 12 19:31:41 +0000 2020,225,1293631258338107392,People who do not wear glasses have no understanding of the pain in the arse it us to wear a mask while wearing glasses. https://t.co/U5NtVxX95X,,,,,,,,,
Fri Jul 03 12:23:10 +0000 2020,185,1279027904844902400,"@HillaryClinton Does your daughter even allow you around her children? Especially on pizza night? Why don’t you just focus on the pandemic...wear a 😷 mask, we hear a handkerchief will do for you, you old hag! Why do you even bother with the tweets, do you enjoy being roasted?",,,,,,,,,
Sun Jul 26 16:15:18 +0000 2020,208,1287421245567447042,How can anyone say what she is saying with a straight face? Like WTF! https://t.co/Ha0aJcwmrG,,,,,,,,,
Fri Jul 03 04:53:55 +0000 2020,185,1278914847393157120,@rubyshooz8 @HoarseWisperer @THEHermanCain Masks don't fully protect you form the disease. Their meant to protect others if you are sick. If you wear a mask I am safe and vice versa. It only works if everyone wears one. Are you too stupid to understand that?,,,,,,,,,
Tue Jul 07 19:40:36 +0000 2020,189,1280587540802801670,Absolutely no reason for me to wear a mask while I m at work Not single person on this planet can convince me otherwise #COVID #NoMaskForMe #Masks,,,,,,,,,
Mon Jun 29 06:13:58 +0000 2020,181,1277485440006832131,"@BBCSussex I overheard a bus driver in Hailsham this week say to another colleague of his “Mate, what’s the point? 20 odd passengers just now and only 6 with masks on”. People just aren’t thinking of others at all and think because they’re not I’ll it’s ok not to wear a mask out 😷",,,,,,,,,
Mon May 25 23:54:54 +0000 2020,146,1265068860144836609,"Better look out Birx, Fauci and CDC ALREADY HAVE GUIDELINES! MASKS ON ALL, 3 YRS AND UP! CAN YOU EVEN IMAGINE?! NO CAFETERIA, PREPACKAGED FOOD ONLY IN CLASS! NO INTERACTION, MO SHSRING OF ANYTHING, A PENCIL WHATEVER! FACING FORWARD, CLASS SIZE REDUCED! NO RECESS I GUESS!!!!!!! https://t.co/q2Z1ewB5hA","A callout to all educators- Continue school shutdowns?Schools need to reopen. No masks for our students-just hand washing and sanitizing surfaces. We need to stop this HOAX. It is scary for children. Educators worldwide- unite. 
 #endthelockdownnow
 #COVIDIOTS https://t.co/p0RHvNbGJM",,,,,,,,
Sat Jul 11 22:00:24 +0000 2020,193,1282072275022422017,"@QuickTake @MadisonMills22 @LauermanJohn as a young person no, we are not. We are actually all very responsible people who are smart enough to wear a goddamn mask unlike most of the millennials and boomers above us. Y’all always wanna complain what is “ageist”, this is it dawg...",,,,,,,,,
Wed Jun 17 15:37:18 +0000 2020,169,1273278556513038336,"""I got covid after bragging about not wearing a mask and I am going to double down on my anti-mask rhetoric."" https://t.co/NnkqkMvIZX","By the way, Even having #Covid_19 I stand by my previous comments doubting the efficacy of masks worn by people who don’t wear them correctly. Hanging off their faces, under their noses, etc. wearing gloves while handling money, etc. Please.",,,,,,,,
Sun Jul 05 12:17:40 +0000 2020,187,1279751295797256194,Austria Has 90% Drop in Coronavirus Cases After Requiring People to Wear Face Masks https://t.co/aLFzhTVCuN,,,,,,,,,
Tue Jul 21 15:05:17 +0000 2020,203,1285591686299766784,And I can wear a mask during session! #neleg https://t.co/irqIHWZ6wW,"If a hospital worker can wear a mask nonstop during a 10-hour shift.
 

 If women can wear masks during labor.
 

 You can wear a mask while running an errand.",neleg,,,,,,,
Fri Jul 10 06:28:06 +0000 2020,192,1281475265487568896,@wolfofwow @flintworks @_lmaoren @Joannew68022274 @dylanwr510 Long story short BE RESPECTFUL AND WEAR A MASK DIP SHIT,,,,,,,,,
Fri Feb 28 06:50:58 +0000 2020,59,1233283433301934080,Should I wear a mask to protect myself from COVID-19? CDC does NOT recommend it for the general public. I believe the same applies in Kuwait. https://t.co/fLKRkELm4r,,,,,,,,,
Sat Aug 08 16:52:24 +0000 2020,221,1292141622314979335,"Corporate travel bans keeping HD employees home...
 #WearAMask😷
 #StayHome 
 #CovidCrisis2020 is real. https://t.co/2amBbmkj3J",,WearAMask StayHome CovidCrisis2020,,,,,,,
Tue Jun 09 04:32:56 +0000 2020,161,1270212257000108032,"Not enough masks, not enough social distancing, and not enough at-risk individuals staying home! Let's all go outside and co-mingle! Too many people, who can't follow simple instructions! Like I've been saying, our Education system sucks!! Go back to the old ways!!! https://t.co/EsDG0IBMIn","These 14 states just hit their highest 7-day average of #COVID19 cases:
 Alaska
 Arizona
 Arkansas
 California
 Florida
 Kentucky
 New Mexico
 North Carolina
 Mississippi
 Oregon
 South Carolina
 Tennessee
 Texas
 Utah.
 Also Puerto Rico.
 https://t.co/OFCN7V0mjU #coronavirus @bellwak",,,,,,,,
Sat Aug 01 16:43:06 +0000 2020,214,1289602568545431553,"10% OFF Discount! Use Code: WEARAMASK..
 https://t.co/RBtAju9YGY
 -
 #facemask #facemasks #Covid_19 #COVID19 #staysafe #stayathome #StayHome #WearAMask #WearADamnMask #facemasks #facemask #cubreboca #Warframe #8bit #NHLPlayoffs #NationalGirlfriendDay #FACupFinal #SpiderManDay https://t.co/mrD1FC6anx",,facemask facemasks Covid_19 COVID19 staysafe stayathome StayHome WearAMask WearADamnMask facemasks facemask cubreboca Warframe 8bit NHLPlayoffs NationalGirlfriendDay FACupFinal SpiderManDay,,,,,,,
Mon Jul 27 13:28:46 +0000 2020,209,1287741720902467585,Wear a mask https://t.co/gTvKDyMAWa,,,,,,,,,
Tue Jun 23 12:06:13 +0000 2020,175,1275399762376830983,Let’s VOTE! get ballot to a drop off or mailbox or yourself to a poll. show that we exercise our right &amp; privilege even in the face of pandemic &amp; bad national press. Let’s have #AllEyesOnKentucky see record turnout,,AllEyesOnKentucky,,,,,,,
Thu Aug 13 01:44:22 +0000 2020,226,1293725048281473024,Rich Royals Face a Millennial Covid-19 Reckoning https://t.co/exlcyAuGiC,,,,,,,,,
Wed Jul 01 10:52:36 +0000 2020,183,1278280339606159360,"@e_scel @gemmaod1 @Ryanair What about if you have to travel by bus? Are you going to ""refuse"" to wear a mask?",,,,,,,,,
Sun Jun 28 14:45:40 +0000 2020,180,1277251825532534785,@BrianEntin @FLPublicAffairs This is why 200 Florida doctors are opposing the anti-mask @2020Jax RNC. https://t.co/HWrp9O08l4,‘Medically disrespectful’ About 200 Doctors critical of @lennycurry for Jacksonville hosting #RNC because of #coronavirus concerns https://t.co/MhhWBB3sDK,,,,,,,,
Sat Jul 18 23:57:37 +0000 2020,200,1284638488290193409,Oh really? Safe for our kids to go to school but Federal Parliament can’t face that same risk? https://t.co/HvulltjBbv,Coronavirus crisis to force suspension of Federal Parliament https://t.co/hNz5dqGfCp,,,,,,,,
Sat Aug 01 00:47:53 +0000 2020,214,1289362177887834112,@LAppiah It was his choice not to wear a mask. No one held a gun to his head. Adding caveats to his death is disrespectful to his memory and family.,,,,,,,,,
Tue Jun 30 13:46:16 +0000 2020,182,1277961656178335745,@utedaddy I hate that there’s a lag in everything. The motto of the pandemic is “Wait Two Weeks”. So people are finally getting on board with masks but it’s going to take awhile to see results. So I hope people stick with it.,,,,,,,,,
Wed Aug 12 14:36:15 +0000 2020,225,1293556910067724291,It makes me really frustrated that my company doesn’t allow us to refuse service if you’re not wearing a mask . https://t.co/3vofeLDFyV,,,,,,,,,
Sat Jun 06 00:07:28 +0000 2020,158,1269058287418454016,"Join me in adding your name now to ensure all people, regardless of immigration status, are safe and have access to care and support to face the COVID-19 pandemic! --&gt; https://t.co/Cp3ZCbeghZ",,,,,,,,,
